pokedex,og_name,name,generation,height,weight,type1_id,type2_id,ability1_id,ability2_id,ability_hidden_id,color_id,gender_male,gender_female,gender_unknown,egg_steps,egg_group1_id,egg_group2_id,get_rate,base_experience,experience_type,category_id,hp,attack,defence,sp_attack,sp_defence,speed,total,picture_url,created_at,updated_at
621,Druddigon,Druddigon,5,1.6m,139.0kg,17,,92,95,62,2,50,50,0,30,15,1,45,170,1000000,1,77,120,90,60,90,48,485,https://assets.pokemon.com/assets/cms2/img/pokedex/full/621.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
622,Golett,Golett,5,1.0m,92.0kg,9,16,143,268,14,1,0,0,100,25,11,,190,61,1000000,1,59,74,50,35,50,35,303,https://assets.pokemon.com/assets/cms2/img/pokedex/full/622.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
623,Golurk,Golurk,5,2.8m,330.0kg,9,16,143,268,14,1,0,0,100,25,11,,90,169,1000000,1,89,124,80,55,80,55,483,https://assets.pokemon.com/assets/cms2/img/pokedex/full/623.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
624,Pawniard,Pawniard,5,0.5m,10.2kg,6,12,67,25,65,2,50,50,0,20,9,,120,68,1000000,1,45,85,70,40,40,60,340,https://assets.pokemon.com/assets/cms2/img/pokedex/full/624.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
625,Bisharp,Bisharp,5,1.6m,70.0kg,6,12,67,25,65,2,50,50,0,20,9,,45,172,1000000,1,65,125,100,60,70,70,490,https://assets.pokemon.com/assets/cms2/img/pokedex/full/625.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
626,Bouffalant,Bouffalant,5,1.6m,94.6kg,5,,129,151,51,6,50,50,0,20,4,,45,172,1000000,1,95,110,95,40,95,55,490,https://assets.pokemon.com/assets/cms2/img/pokedex/full/626.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
627,Rufflet,Rufflet,5,0.5m,10.5kg,5,18,13,95,69,5,100,0,0,20,3,,190,70,1250000,1,70,83,50,37,50,60,350,https://assets.pokemon.com/assets/cms2/img/pokedex/full/627.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
628,Braviary,Braviary,5,1.5m,41.0kg,5,18,13,95,67,2,100,0,0,20,3,,60,179,1250000,1,100,123,75,57,75,80,510,https://assets.pokemon.com/assets/cms2/img/pokedex/full/628.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
628,Braviary,Hisuian Braviary,5,1.7m,43.4kg,14,18,13,95,243,2,100,0,0,20,3,,60,179,1250000,1,110,83,70,112,70,65,510,https://assets.pokemon.com/assets/cms2/img/pokedex/full/628.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
629,Vullaby,Vullaby,5,0.5m,9.0kg,6,18,125,138,78,6,0,100,0,20,3,,190,74,1250000,1,70,55,75,45,65,60,370,https://assets.pokemon.com/assets/cms2/img/pokedex/full/629.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
630,Mandibuzz,Mandibuzz,5,1.2m,39.5kg,6,18,125,138,78,6,0,100,0,20,3,,60,179,1250000,1,110,65,105,55,95,80,510,https://assets.pokemon.com/assets/cms2/img/pokedex/full/630.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
631,Heatmor,Heatmor,5,1.4m,58.0kg,2,,16,24,96,2,50,50,0,20,4,,90,169,1000000,1,85,97,66,105,66,65,484,https://assets.pokemon.com/assets/cms2/img/pokedex/full/631.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
632,Durant,Durant,5,0.3m,33.0kg,4,12,11,69,83,10,50,50,0,20,2,,90,169,1000000,1,58,109,112,48,48,109,484,https://assets.pokemon.com/assets/cms2/img/pokedex/full/632.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
633,Deino,Deino,5,0.8m,17.3kg,6,17,69,,,4,50,50,0,40,15,,45,60,1250000,1,52,65,50,45,50,38,300,https://assets.pokemon.com/assets/cms2/img/pokedex/full/633.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
634,Zweilous,Zweilous,5,1.4m,50.0kg,6,17,69,,,4,50,50,0,40,15,,45,147,1250000,1,72,85,70,65,70,58,420,https://assets.pokemon.com/assets/cms2/img/pokedex/full/634.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
635,Hydreigon,Hydreigon,5,1.8m,160.0kg,6,17,46,,,4,50,50,0,40,15,,45,300,1250000,1,92,105,90,125,90,98,600,https://assets.pokemon.com/assets/cms2/img/pokedex/full/635.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
636,Larvesta,Larvesta,5,1.1m,28.8kg,4,2,60,,11,5,50,50,0,40,2,,45,72,1250000,1,55,85,55,50,55,60,360,https://assets.pokemon.com/assets/cms2/img/pokedex/full/636.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
637,Volcarona,Volcarona,5,1.6m,46.0kg,4,2,60,,11,5,50,50,0,40,2,,15,275,1250000,1,85,60,65,135,105,100,550,https://assets.pokemon.com/assets/cms2/img/pokedex/full/637.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
638,Cobalion,Cobalion,5,2.1m,250.0kg,12,13,144,,,4,0,0,100,80,5,,3,290,1250000,2,91,90,129,90,72,108,580,https://assets.pokemon.com/assets/cms2/img/pokedex/full/638.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
639,Terrakion,Terrakion,5,1.9m,260.0kg,15,13,144,,,10,0,0,100,80,5,,3,290,1250000,2,91,129,90,72,90,108,580,https://assets.pokemon.com/assets/cms2/img/pokedex/full/639.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
640,Virizion,Virizion,5,2.0m,200.0kg,1,13,144,,,1,0,0,100,80,5,,3,290,1250000,2,91,90,72,90,129,108,580,https://assets.pokemon.com/assets/cms2/img/pokedex/full/640.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
641,Tornadus,Tornadus Incarnate Form,5,1.5m,63.0kg,18,,101,,67,1,100,0,0,120,5,,3,290,1250000,2,79,115,70,125,80,111,580,https://assets.pokemon.com/assets/cms2/img/pokedex/full/641.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
641,Tornadus,Tornadus Therian Form,5,1.4m,63.0kg,18,,145,,,1,100,0,0,120,5,,3,290,1250000,2,79,100,80,110,90,121,580,https://assets.pokemon.com/assets/cms2/img/pokedex/full/641.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
642,Thundurus,Thundurus Incarnate Form,5,1.5m,61.0kg,8,18,101,,67,4,100,0,0,120,5,,3,290,1250000,2,79,115,70,125,80,111,580,https://assets.pokemon.com/assets/cms2/img/pokedex/full/642.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
642,Thundurus,Thundurus Therian Form,5,3.0m,61.0kg,8,18,63,,,4,100,0,0,120,5,,3,290,1250000,2,79,105,70,145,80,101,580,https://assets.pokemon.com/assets/cms2/img/pokedex/full/642.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
643,Reshiram,Reshiram,5,3.2m,330.0kg,17,2,146,,,5,0,0,100,120,5,,3,340,1250000,3,100,120,100,150,120,90,680,https://assets.pokemon.com/assets/cms2/img/pokedex/full/643.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
644,Zekrom,Zekrom,5,2.9m,345.0kg,17,8,147,,,3,0,0,100,120,5,,3,340,1250000,3,100,150,120,120,100,90,680,https://assets.pokemon.com/assets/cms2/img/pokedex/full/644.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
645,Landorus,Landorus Incarnate Form,5,1.5m,68.0kg,9,18,74,,95,6,100,0,0,120,5,,3,300,1250000,2,89,125,90,115,80,101,600,https://assets.pokemon.com/assets/cms2/img/pokedex/full/645.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
645,Landorus,Landorus Therian Form,5,1.3m,68.0kg,9,18,17,,,6,100,0,0,120,5,,3,300,1250000,2,89,145,90,105,80,91,600,https://assets.pokemon.com/assets/cms2/img/pokedex/full/645.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
646,Kyurem,Kyurem,5,3.0m,325.0kg,17,10,65,,,10,0,0,100,120,5,,3,330,1250000,3,125,130,90,130,90,95,660,https://assets.pokemon.com/assets/cms2/img/pokedex/full/646.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
646,Kyurem,White Kyurem,5,3.6m,325.0kg,17,10,147,,,10,0,0,100,120,5,,3,350,1250000,3,125,120,90,170,100,95,700,https://assets.pokemon.com/assets/cms2/img/pokedex/full/646.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
646,Kyurem,Black Kyurem,5,3.3m,325.0kg,17,10,146,,,10,0,0,100,120,5,,3,350,1250000,3,125,170,100,120,90,95,700,https://assets.pokemon.com/assets/cms2/img/pokedex/full/646.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
647,Keldeo,Keldeo Ordinary Form,5,1.4m,48.5kg,3,13,144,,,7,0,0,100,80,5,,3,290,1250000,4,91,72,90,129,90,108,580,https://assets.pokemon.com/assets/cms2/img/pokedex/full/647.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
647,Keldeo,Keldeo Resolute Form,5,1.4m,48.5kg,3,13,144,,,7,0,0,100,80,5,,3,290,1250000,4,91,72,90,129,90,108,580,https://assets.pokemon.com/assets/cms2/img/pokedex/full/647.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
648,Meloetta,Meloetta Aria Form,5,0.6m,6.5kg,5,14,73,,,5,0,0,100,120,5,,3,300,1250000,4,100,77,77,128,128,90,600,https://assets.pokemon.com/assets/cms2/img/pokedex/full/648.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
648,Meloetta,Meloetta Pirouette Form,5,0.6m,6.5kg,5,13,73,,,5,0,0,100,120,5,,3,300,1250000,4,100,128,90,77,77,128,600,https://assets.pokemon.com/assets/cms2/img/pokedex/full/648.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
649,Genesect,Genesect,5,1.5m,82.5kg,4,12,148,,,8,0,0,100,120,5,,3,300,1250000,4,71,120,95,120,95,99,600,https://assets.pokemon.com/assets/cms2/img/pokedex/full/649.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
650,Chespin,Chespin,6,0.4m,9.0kg,1,,1,,181,1,87.5,12.5,0,20,4,,45,63,1059860,1,56,61,65,48,45,38,313,https://assets.pokemon.com/assets/cms2/img/pokedex/full/650.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
651,Quilladin,Quilladin,6,0.7m,29.0kg,1,,1,,181,1,87.5,12.5,0,20,4,,45,142,1059860,1,61,78,95,56,58,57,405,https://assets.pokemon.com/assets/cms2/img/pokedex/full/651.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
652,Chesnaught,Chesnaught,6,1.6m,90.0kg,1,13,1,,181,1,87.5,12.5,0,20,4,,45,265,1059860,1,88,107,122,74,75,64,530,https://assets.pokemon.com/assets/cms2/img/pokedex/full/652.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
653,Fennekin,Fennekin,6,0.4m,9.4kg,2,,3,,161,2,87.5,12.5,0,20,4,,45,61,1059860,1,40,45,40,62,60,60,307,https://assets.pokemon.com/assets/cms2/img/pokedex/full/653.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
654,Braixen,Braixen,6,1.0m,14.5kg,2,,3,,161,2,87.5,12.5,0,20,4,,45,143,1059860,1,59,59,58,90,70,73,409,https://assets.pokemon.com/assets/cms2/img/pokedex/full/654.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
655,Delphox,Delphox,6,1.5m,39.0kg,2,14,3,,161,2,87.5,12.5,0,20,4,,45,267,1059860,1,75,69,72,114,100,104,534,https://assets.pokemon.com/assets/cms2/img/pokedex/full/655.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
656,Froakie,Froakie,6,0.3m,7.0kg,3,,6,,264,4,87.5,12.5,0,20,8,,45,63,1059860,1,41,56,40,62,44,71,314,https://assets.pokemon.com/assets/cms2/img/pokedex/full/656.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
657,Frogadier,Frogadier,6,0.6m,10.9kg,3,,6,,264,4,87.5,12.5,0,20,8,,45,142,1059860,1,54,63,52,83,56,97,405,https://assets.pokemon.com/assets/cms2/img/pokedex/full/657.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
658,Greninja,Greninja,6,1.5m,40.0kg,3,6,6,,264,4,100,0,0,20,8,,45,265,1059860,1,72,95,67,103,71,122,530,https://assets.pokemon.com/assets/cms2/img/pokedex/full/658.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
658,Greninja,Ash Greninja,6,1.5m,40.0kg,3,6,149,,,4,100,0,0,20,5,,45,288,1059860,1,72,145,67,153,71,132,640,https://assets.pokemon.com/assets/cms2/img/pokedex/full/658.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
659,Bunnelby,Bunnelby,6,0.4m,5.0kg,5,,28,156,86,6,50,50,0,15,4,,255,47,1000000,1,38,36,38,32,36,57,237,https://assets.pokemon.com/assets/cms2/img/pokedex/full/659.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
660,Diggersby,Diggersby,6,1.0m,42.4kg,5,9,28,156,86,6,50,50,0,15,4,,127,148,1000000,1,85,56,77,50,77,78,423,https://assets.pokemon.com/assets/cms2/img/pokedex/full/660.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
661,Fletchling,Fletchling,6,0.3m,1.7kg,5,18,125,,270,2,50,50,0,15,3,,255,56,1059860,1,45,50,43,40,38,62,278,https://assets.pokemon.com/assets/cms2/img/pokedex/full/661.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
662,Fletchinder,Fletchinder,6,0.7m,16.0kg,2,18,60,,270,2,50,50,0,15,3,,120,134,1059860,1,62,73,55,56,52,84,382,https://assets.pokemon.com/assets/cms2/img/pokedex/full/662.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
663,Talonflame,Talonflame,6,1.2m,24.5kg,2,18,60,,270,2,50,50,0,15,3,,45,175,1059860,1,78,81,71,74,69,126,499,https://assets.pokemon.com/assets/cms2/img/pokedex/full/663.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
664,Scatterbug,Scatterbug,6,0.3m,2.5kg,4,,8,10,215,3,50,50,0,15,2,,255,40,1000000,1,38,35,40,27,25,35,200,https://assets.pokemon.com/assets/cms2/img/pokedex/full/664.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
665,Spewpa,Spewpa,6,0.3m,8.4kg,4,,9,,215,3,50,50,0,15,2,,120,75,1000000,1,45,22,60,27,30,29,213,https://assets.pokemon.com/assets/cms2/img/pokedex/full/665.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
666,Vivillon,Vivillon,6,1.2m,17.0kg,4,18,8,10,215,5,50,50,0,15,2,,45,206,1000000,1,80,52,50,90,50,89,411,https://assets.pokemon.com/assets/cms2/img/pokedex/full/666.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
667,Litleo,Litleo,6,0.6m,13.5kg,2,5,109,211,253,6,12.5,87.5,0,20,4,,220,74,1059860,1,62,50,58,73,54,72,369,https://assets.pokemon.com/assets/cms2/img/pokedex/full/667.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
668,Pyroar,Pyroar,6,1.5m,81.5kg,2,5,109,211,253,6,12.5,87.5,0,20,4,,65,177,1059860,1,86,68,72,109,66,106,507,https://assets.pokemon.com/assets/cms2/img/pokedex/full/668.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
669,Flabebe,Flabebe,6,0.1m,0.1kg,11,,150,,271,5,0,100,0,20,6,,225,61,1000000,1,44,38,39,61,79,42,303,https://assets.pokemon.com/assets/cms2/img/pokedex/full/669.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
670,Floette,Floette,6,0.2m,0.9kg,11,,150,,271,5,0,100,0,20,6,,120,130,1000000,1,54,45,47,75,98,52,371,https://assets.pokemon.com/assets/cms2/img/pokedex/full/670.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
671,Florges,Florges,6,1.1m,10.0kg,11,,150,,271,5,0,100,0,20,6,,45,276,1000000,1,78,65,68,112,154,75,552,https://assets.pokemon.com/assets/cms2/img/pokedex/full/671.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
672,Skiddo,Skiddo,6,0.9m,31.0kg,1,,151,,272,6,50,50,0,20,4,,200,70,1000000,1,66,65,48,62,57,52,350,https://assets.pokemon.com/assets/cms2/img/pokedex/full/672.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
673,Gogoat,Gogoat,6,1.7m,91.0kg,1,,151,,272,6,50,50,0,20,4,,45,186,1000000,1,123,100,62,97,81,68,531,https://assets.pokemon.com/assets/cms2/img/pokedex/full/673.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
674,Pancham,Pancham,6,0.6m,8.0kg,13,,143,62,115,5,50,50,0,25,4,9,220,70,1000000,1,67,82,62,46,48,43,348,https://assets.pokemon.com/assets/cms2/img/pokedex/full/674.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
675,Pangoro,Pangoro,6,2.1m,136.0kg,13,6,143,62,115,5,50,50,0,25,4,9,65,173,1000000,1,95,124,78,69,71,58,495,https://assets.pokemon.com/assets/cms2/img/pokedex/full/675.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
676,Furfrou,Furfrou,6,1.2m,28.0kg,5,,30,,,5,50,50,0,20,4,,160,165,1000000,1,75,80,60,65,90,102,472,https://assets.pokemon.com/assets/cms2/img/pokedex/full/676.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
677,Espurr,Espurr,6,0.3m,3.5kg,14,,13,246,53,10,50,50,0,20,4,,190,71,1000000,1,62,48,54,63,60,68,355,https://assets.pokemon.com/assets/cms2/img/pokedex/full/677.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
678,Meowstic,Meowstic Male,6,0.6m,8.5kg,14,,13,246,66,4,100,0,0,20,4,,75,163,1000000,1,74,48,76,83,81,104,466,https://assets.pokemon.com/assets/cms2/img/pokedex/full/678.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
678,Meowstic,Meowstic Female,6,0.6m,8.5kg,14,,13,246,101,5,0,100,0,20,4,,75,163,1000000,1,74,48,76,83,81,104,466,https://assets.pokemon.com/assets/cms2/img/pokedex/full/678.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
679,Honedge,Honedge,6,0.8m,2.0kg,12,16,14,,,6,50,50,0,20,11,,180,65,1000000,1,45,80,100,35,37,28,325,https://assets.pokemon.com/assets/cms2/img/pokedex/full/679.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
680,Doublade,Doublade,6,0.8m,4.5kg,12,16,14,,,6,50,50,0,20,11,,90,157,1000000,1,59,110,150,45,49,35,448,https://assets.pokemon.com/assets/cms2/img/pokedex/full/680.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
681,Aegislash,Aegislash Shield Form,6,1.7m,53.0kg,12,16,152,,,6,50,50,0,20,11,,45,250,1000000,1,60,50,140,50,140,60,500,https://assets.pokemon.com/assets/cms2/img/pokedex/full/681.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
681,Aegislash,Aegislash Blade Form,6,1.7m,53.0kg,12,16,152,,,6,50,50,0,20,11,,45,250,1000000,1,60,140,50,140,50,60,500,https://assets.pokemon.com/assets/cms2/img/pokedex/full/681.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
682,Spritzee,Spritzee,6,0.2m,0.5kg,11,,128,,213,9,50,50,0,20,6,,200,68,1000000,1,78,52,60,63,65,23,341,https://assets.pokemon.com/assets/cms2/img/pokedex/full/682.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
683,Aromatisse,Aromatisse,6,0.8m,15.5kg,11,,128,,213,9,50,50,0,20,6,,140,162,1000000,1,101,72,72,99,89,29,462,https://assets.pokemon.com/assets/cms2/img/pokedex/full/683.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
684,Swirlix,Swirlix,6,0.4m,3.5kg,11,,153,,221,5,50,50,0,20,6,,200,68,1000000,1,62,48,66,59,57,49,341,https://assets.pokemon.com/assets/cms2/img/pokedex/full/684.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
685,Slurpuff,Slurpuff,6,0.8m,5.0kg,11,,153,,221,5,50,50,0,20,6,,140,168,1000000,1,82,80,86,85,75,72,480,https://assets.pokemon.com/assets/cms2/img/pokedex/full/685.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
686,Inkay,Inkay,6,0.4m,3.5kg,6,14,154,79,246,4,50,50,0,20,8,13,190,58,1000000,1,53,54,53,37,46,45,288,https://assets.pokemon.com/assets/cms2/img/pokedex/full/686.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
687,Malamar,Malamar,6,1.5m,47.0kg,6,14,154,79,246,4,50,50,0,20,8,13,80,169,1000000,1,86,92,88,68,75,73,482,https://assets.pokemon.com/assets/cms2/img/pokedex/full/687.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
688,Binacle,Binacle,6,0.5m,31.0kg,15,3,4,244,258,6,50,50,0,20,10,,120,61,1000000,1,42,52,67,39,56,50,306,https://assets.pokemon.com/assets/cms2/img/pokedex/full/688.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
689,Barbaracle,Barbaracle,6,1.3m,96.0kg,15,3,4,244,258,6,50,50,0,20,10,,45,175,1000000,1,72,105,115,54,86,68,500,https://assets.pokemon.com/assets/cms2/img/pokedex/full/689.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
690,Skrelp,Skrelp,6,0.5m,7.3kg,7,3,22,45,12,6,50,50,0,20,8,15,225,64,1000000,1,50,60,60,60,60,30,320,https://assets.pokemon.com/assets/cms2/img/pokedex/full/690.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
691,Dragalge,Dragalge,6,1.8m,81.5kg,7,17,22,45,12,6,50,50,0,20,8,15,55,173,1000000,1,65,75,90,97,123,44,494,https://assets.pokemon.com/assets/cms2/img/pokedex/full/691.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
692,Clauncher,Clauncher,6,0.5m,8.3kg,3,,7,,,4,50,50,0,15,8,10,225,66,1250000,1,50,53,62,58,63,44,330,https://assets.pokemon.com/assets/cms2/img/pokedex/full/692.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
693,Clawitzer,Clawitzer,6,1.3m,35.3kg,3,,7,,,4,50,50,0,15,8,10,55,100,1250000,1,71,73,88,120,89,59,500,https://assets.pokemon.com/assets/cms2/img/pokedex/full/693.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
694,Helioptile,Helioptile,6,0.5m,6.0kg,8,5,155,20,80,7,50,50,0,20,1,15,190,58,1000000,1,44,38,33,61,43,70,289,https://assets.pokemon.com/assets/cms2/img/pokedex/full/694.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
695,Heliolisk,Heliolisk,6,1.0m,21.0kg,8,5,155,20,80,7,50,50,0,20,1,15,75,168,1000000,1,62,55,52,109,94,109,481,https://assets.pokemon.com/assets/cms2/img/pokedex/full/695.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
696,Tyrunt,Tyrunt,6,0.8m,26.0kg,15,17,93,,70,6,87.5,12.5,0,30,1,15,45,72,1000000,1,58,89,77,45,45,48,362,https://assets.pokemon.com/assets/cms2/img/pokedex/full/696.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
697,Tyrantrum,Tyrantrum,6,2.5m,270.0kg,15,17,93,,38,2,87.5,12.5,0,30,1,15,45,182,1000000,1,82,121,119,69,59,71,521,https://assets.pokemon.com/assets/cms2/img/pokedex/full/697.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
698,Amaura,Amaura,6,1.3m,25.2kg,15,10,102,,116,4,87.5,12.5,0,30,1,,45,72,1000000,1,77,59,50,67,63,46,362,https://assets.pokemon.com/assets/cms2/img/pokedex/full/698.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
699,Aurorus,Aurorus,6,2.7m,225.0kg,15,10,102,,116,4,87.5,12.5,0,30,1,,45,104,1000000,1,123,77,72,99,92,58,521,https://assets.pokemon.com/assets/cms2/img/pokedex/full/699.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
700,Sylveon,Sylveon,6,1.0m,23.5kg,11,,23,,82,9,87.5,12.5,0,35,4,,45,184,1000000,1,95,65,65,110,130,60,525,https://assets.pokemon.com/assets/cms2/img/pokedex/full/700.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
701,Hawlucha,Hawlucha,6,0.8m,21.5kg,13,18,29,221,62,1,50,50,0,20,3,9,100,175,1000000,1,78,92,75,74,63,118,500,https://assets.pokemon.com/assets/cms2/img/pokedex/full/701.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
702,Dedenne,Dedenne,6,0.2m,2.2kg,8,11,156,28,89,7,50,50,0,20,4,6,180,151,1000000,1,67,58,57,81,67,101,431,https://assets.pokemon.com/assets/cms2/img/pokedex/full/702.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
703,Carbink,Carbink,6,0.3m,5.7kg,15,11,37,,70,10,0,0,100,25,6,11,60,100,1250000,1,50,50,150,50,150,50,500,https://assets.pokemon.com/assets/cms2/img/pokedex/full/703.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
704,Goomy,Goomy,6,0.3m,2.8kg,17,,151,120,226,8,50,50,0,40,15,,45,60,1250000,1,45,50,35,55,75,40,300,https://assets.pokemon.com/assets/cms2/img/pokedex/full/704.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
705,Sliggoo,Sliggoo,6,0.8m,17.5kg,17,,151,120,226,8,50,50,0,40,15,,45,158,1250000,1,68,75,53,83,113,60,452,https://assets.pokemon.com/assets/cms2/img/pokedex/full/705.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
705,Sliggoo,Hisuian Sliggoo,6,0.7m,68.5kg,12,17,151,42,226,8,50,50,0,40,15,,45,158,1250000,1,58,75,83,83,113,40,452,https://assets.pokemon.com/assets/cms2/img/pokedex/full/705.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
706,Goodra,Goodra,6,2.0m,150.5kg,17,,151,120,226,8,50,50,0,40,15,,45,300,1250000,1,90,100,70,110,150,80,600,https://assets.pokemon.com/assets/cms2/img/pokedex/full/706.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
706,Goodra,Hisuian Goodra,6,1.7m,334.1kg,12,17,151,42,226,8,50,50,0,40,15,,45,300,1250000,1,80,100,100,110,150,60,600,https://assets.pokemon.com/assets/cms2/img/pokedex/full/706.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
707,Klefki,Klefki,6,0.2m,3.0kg,12,11,101,,161,10,50,50,0,20,11,,75,165,800000,1,57,80,91,80,87,75,470,https://assets.pokemon.com/assets/cms2/img/pokedex/full/707.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
708,Phantump,Phantump,6,0.4m,7.0kg,16,1,55,52,251,6,50,50,0,20,7,12,120,62,1000000,1,43,70,48,50,60,38,309,https://assets.pokemon.com/assets/cms2/img/pokedex/full/708.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
